dataset,model,n_attacks,struct_attrs,embed,n_cols,feat_attr,min_matching_syns,gt_baseline,risk_value,risk_ci_lwr,risk_ci_upr
ego-facebook,ggsd,500,[],False,24,True,5,True,0.114,0.0797,0.1484
ego-facebook,grum,500,[],False,24,True,5,True,0.3138,0.2715,0.356
ego-facebook,edge,500,[],False,25,True,1,True,0.9961,0.9923,1.0
ego-facebook,ggsd,500,[],False,25,True,1,True,0.1154,0.0808,0.1499
ego-facebook,grum,500,[],False,25,True,1,True,0.3212,0.279,0.3635
ego-facebook,edge,500,[],False,25,True,2,True,0.9961,0.9923,1.0
ego-facebook,ggsd,500,[],False,25,True,2,True,0.1587,0.1224,0.195
ego-facebook,grum,500,[],False,25,True,2,True,0.3077,0.2653,0.3501
ego-facebook,edge,500,[],False,25,True,3,True,0.9962,0.9923,1.0
ego-facebook,ggsd,500,[],False,25,True,3,True,0.1284,0.093,0.1638
ego-facebook,grum,500,[],False,25,True,3,True,0.3175,0.2751,0.3599
ego-facebook,edge,500,[],False,25,True,4,True,0.9962,0.9923,1.0
ego-facebook,ggsd,500,[],False,25,True,4,True,0.1343,0.0989,0.1698
ego-facebook,grum,500,[],False,25,True,4,True,0.3109,0.2689,0.3528
ego-facebook,edge,500,[],False,25,True,5,True,0.9962,0.9923,1.0
ego-facebook,ggsd,500,[],False,25,True,5,True,0.1664,0.1292,0.2037
ego-facebook,grum,500,[],False,25,True,5,True,0.3218,0.2794,0.3643
ego-facebook,edge,500,[],False,26,True,1,True,0.9962,0.9923,1.0
ego-facebook,ggsd,500,[],False,26,True,1,True,0.1712,0.1338,0.2086
ego-facebook,grum,500,[],False,26,True,1,True,0.3547,0.3114,0.3979
ego-facebook,edge,500,[],False,26,True,2,True,0.9961,0.9923,1.0
ego-facebook,ggsd,500,[],False,26,True,2,True,0.1794,0.1419,0.2169
ego-facebook,grum,500,[],False,26,True,2,True,0.3201,0.2777,0.3625
ego-facebook,edge,500,[],False,26,True,3,True,0.9962,0.9923,1.0
ego-facebook,ggsd,500,[],False,26,True,3,True,0.1688,0.1311,0.2065
ego-facebook,grum,500,[],False,26,True,3,True,0.333,0.2904,0.3757
ego-facebook,edge,500,[],False,26,True,4,True,0.9962,0.9923,1.0
ego-facebook,ggsd,500,[],False,26,True,4,True,0.1675,0.1304,0.2046
ego-facebook,grum,500,[],False,26,True,4,True,0.3246,0.2825,0.3668
ego-facebook,edge,500,[],False,26,True,5,True,0.9961,0.9923,1.0
ego-facebook,ggsd,500,[],False,26,True,5,True,0.1794,0.1415,0.2173
ego-facebook,grum,500,[],False,26,True,5,True,0.3172,0.2751,0.3593
ego-facebook,edge,500,[],False,27,True,1,True,0.9962,0.9923,1.0
ego-facebook,ggsd,500,[],False,27,True,1,True,0.1528,0.1161,0.1894
ego-facebook,grum,500,[],False,27,True,1,True,0.314,0.2718,0.3563
ego-facebook,edge,500,[],False,27,True,2,True,0.9961,0.9923,1.0
ego-facebook,ggsd,500,[],False,27,True,2,True,0.1869,0.1492,0.2246
ego-facebook,grum,500,[],False,27,True,2,True,0.3028,0.2608,0.3448
ego-facebook,edge,500,[],False,27,True,3,True,0.9962,0.9923,1.0
ego-facebook,ggsd,500,[],False,27,True,3,True,0.1778,0.1413,0.2143
ego-facebook,grum,500,[],False,27,True,3,True,0.3137,0.2718,0.3557
ego-facebook,edge,500,[],False,27,True,4,True,0.9962,0.9923,1.0
ego-facebook,ggsd,500,[],False,27,True,4,True,0.2008,0.162,0.2397
ego-facebook,grum,500,[],False,27,True,4,True,0.2738,0.2333,0.3142
ego-facebook,edge,500,[],False,27,True,5,True,0.9962,0.9923,1.0
ego-facebook,ggsd,500,[],False,27,True,5,True,0.1828,0.145,0.2206
ego-facebook,grum,500,[],False,27,True,5,True,0.3149,0.2731,0.3567
ego-facebook,edge,500,[],False,28,True,1,True,0.9948,0.9897,1.0
ego-facebook,ggsd,500,[],False,28,True,1,True,0.1765,0.141,0.212
ego-facebook,grum,500,[],False,28,True,1,True,0.2773,0.2369,0.3176
ego-facebook,edge,500,[],False,28,True,2,True,0.9948,0.9897,1.0
ego-facebook,ggsd,500,[],False,28,True,2,True,0.1926,0.1565,0.2288
ego-facebook,grum,500,[],False,28,True,2,True,0.3034,0.2621,0.3447
ego-facebook,edge,500,[],False,28,True,3,True,0.9948,0.9897,1.0
ego-facebook,ggsd,500,[],False,28,True,3,True,0.1936,0.1549,0.2322
ego-facebook,grum,500,[],False,28,True,3,True,0.2861,0.2453,0.327
ego-facebook,edge,500,[],False,28,True,4,True,0.9948,0.9897,1.0
ego-facebook,ggsd,500,[],False,28,True,4,True,0.2115,0.1681,0.2549
ego-facebook,grum,500,[],False,28,True,4,True,0.3048,0.2634,0.3463
ego-facebook,edge,500,[],False,28,True,5,True,0.9948,0.9897,1.0
ego-facebook,ggsd,500,[],False,28,True,5,True,0.2188,0.1722,0.2655
ego-facebook,grum,500,[],False,28,True,5,True,0.2925,0.2514,0.3336
ego-facebook,edge,500,all,False,1,False,1,False,0.0057,0.0,0.0144
ego-facebook,ggsd,500,all,False,1,False,1,False,0.0,0.0,0.0053
ego-facebook,grum,500,all,False,1,False,1,True,0.0096,0.0,0.02
ego-facebook,edge,500,all,False,1,False,2,True,0.0373,0.0189,0.0558
ego-facebook,ggsd,500,all,False,1,False,2,False,0.001,0.0,0.0082
ego-facebook,grum,500,all,False,1,False,2,True,0.0576,0.0358,0.0794
ego-facebook,edge,500,all,False,1,False,3,True,0.0436,0.0241,0.0631
ego-facebook,ggsd,500,all,False,1,False,3,False,0.0,0.0,0.0051
ego-facebook,grum,500,all,False,1,False,3,True,0.0762,0.052,0.1004
ego-facebook,edge,500,all,False,1,False,4,True,0.0487,0.028,0.0694
ego-facebook,ggsd,500,all,False,1,False,4,False,0.0024,0.0,0.0109
ego-facebook,grum,500,all,False,1,False,4,True,0.0967,0.0695,0.1238
ego-facebook,edge,500,all,False,1,False,5,True,0.0593,0.0372,0.0815
ego-facebook,ggsd,500,all,False,1,False,5,False,0.0,0.0,0.0044
ego-facebook,grum,500,all,False,1,False,5,True,0.115,0.0859,0.144
ego-facebook,edge,500,all,False,2,False,1,True,0.201,0.1644,0.2376
ego-facebook,ggsd,500,all,False,2,False,1,True,0.0393,0.0148,0.0638
ego-facebook,grum,500,all,False,2,False,1,True,0.079,0.0481,0.11
ego-facebook,edge,500,all,False,2,False,2,True,0.2057,0.1686,0.2428
ego-facebook,ggsd,500,all,False,2,False,2,True,0.0534,0.0277,0.0792
ego-facebook,grum,500,all,False,2,False,2,True,0.1183,0.085,0.1515
ego-facebook,edge,500,all,False,2,False,3,True,0.177,0.1416,0.2124
ego-facebook,ggsd,500,all,False,2,False,3,True,0.0412,0.0157,0.0666
ego-facebook,grum,500,all,False,2,False,3,True,0.1409,0.1068,0.175
ego-facebook,edge,500,all,False,2,False,4,True,0.1876,0.1516,0.2236
ego-facebook,ggsd,500,all,False,2,False,4,False,0.0389,0.015,0.0628
ego-facebook,grum,500,all,False,2,False,4,True,0.1401,0.105,0.1751
ego-facebook,edge,500,all,False,2,False,5,True,0.2235,0.1854,0.2617
ego-facebook,ggsd,500,all,False,2,False,5,True,0.0672,0.0391,0.0952
ego-facebook,grum,500,all,False,2,False,5,True,0.1619,0.1256,0.1981
ego-facebook,edge,500,all,False,3,False,1,True,0.2318,0.1929,0.2707
ego-facebook,ggsd,500,all,False,3,False,1,True,0.0598,0.0322,0.0874
ego-facebook,grum,500,all,False,3,False,1,True,0.1183,0.0859,0.1506
ego-facebook,edge,500,all,False,3,False,2,True,0.2062,0.1692,0.2433
ego-facebook,ggsd,500,all,False,3,False,2,True,0.0387,0.016,0.0613
ego-facebook,grum,500,all,False,3,False,2,True,0.0916,0.0616,0.1217
ego-facebook,edge,500,all,False,3,False,3,True,0.1909,0.155,0.2269
ego-facebook,ggsd,500,all,False,3,False,3,True,0.0654,0.0377,0.0932
ego-facebook,grum,500,all,False,3,False,3,True,0.1409,0.1064,0.1754
ego-facebook,edge,500,all,False,3,False,4,True,0.2065,0.1695,0.2435
ego-facebook,ggsd,500,all,False,3,False,4,True,0.0875,0.0573,0.1176
ego-facebook,grum,500,all,False,3,False,4,True,0.107,0.0758,0.1382
ego-facebook,edge,500,all,False,3,False,5,True,0.2163,0.1791,0.2535
ego-facebook,ggsd,500,all,False,3,False,5,True,0.059,0.0319,0.0862
ego-facebook,grum,500,all,False,3,False,5,True,0.094,0.0638,0.1241
ego-facebook,edge,500,all,False,4,False,1,True,0.181,0.1453,0.2167
ego-facebook,ggsd,500,all,False,4,False,1,True,0.0676,0.0413,0.0939
ego-facebook,grum,500,all,False,4,False,1,True,0.0892,0.0609,0.1176
ego-facebook,edge,500,all,False,4,False,2,True,0.1568,0.1232,0.1904
ego-facebook,ggsd,500,all,False,4,False,2,True,0.055,0.0307,0.0792
ego-facebook,grum,500,all,False,4,False,2,True,0.1053,0.0749,0.1358
ego-facebook,edge,500,all,False,4,False,3,True,0.2208,0.183,0.2586
ego-facebook,ggsd,500,all,False,4,False,3,True,0.0739,0.0453,0.1025
ego-facebook,grum,500,all,False,4,False,3,True,0.0807,0.0537,0.1077
ego-facebook,edge,500,all,False,4,False,4,True,0.1953,0.1595,0.2311
ego-facebook,ggsd,500,all,False,4,False,4,True,0.0626,0.0366,0.0886
ego-facebook,grum,500,all,False,4,False,4,True,0.0964,0.0665,0.1262
ego-facebook,edge,500,all,False,4,False,5,True,0.1997,0.1629,0.2364
ego-facebook,ggsd,500,all,False,4,False,5,True,0.0565,0.0313,0.0817
ego-facebook,grum,500,all,False,4,False,5,True,0.1189,0.0876,0.1502
ego-facebook,edge,500,all,False,5,False,1,True,0.1938,0.157,0.2305
ego-facebook,ggsd,500,all,False,5,False,1,True,0.068,0.0412,0.0948
ego-facebook,grum,500,all,False,5,False,1,True,0.0768,0.0508,0.1027
ego-facebook,edge,500,all,False,5,False,2,True,0.1748,0.1391,0.2105
ego-facebook,ggsd,500,all,False,5,False,2,True,0.0629,0.0382,0.0876
ego-facebook,grum,500,all,False,5,False,2,True,0.116,0.0847,0.1473
ego-facebook,edge,500,all,False,5,False,3,True,0.1743,0.1393,0.2093
ego-facebook,ggsd,500,all,False,5,False,3,True,0.0465,0.0239,0.069
ego-facebook,grum,500,all,False,5,False,3,True,0.1005,0.0708,0.1302
ego-facebook,edge,500,all,False,5,False,4,True,0.205,0.1682,0.2418
ego-facebook,ggsd,500,all,False,5,False,4,True,0.043,0.0218,0.0641
ego-facebook,grum,500,all,False,5,False,4,True,0.1178,0.0867,0.1488
ego-facebook,edge,500,all,False,5,False,5,True,0.2074,0.1702,0.2447
ego-facebook,ggsd,500,all,False,5,False,5,True,0.0548,0.0312,0.0785
ego-facebook,grum,500,all,False,5,False,5,True,0.1126,0.0827,0.1425
ego-facebook,edge,500,all,False,6,False,1,True,0.2008,0.1634,0.2382
ego-facebook,ggsd,500,all,False,6,False,1,True,0.0746,0.0484,0.1009
ego-facebook,grum,500,all,False,6,False,1,True,0.0463,0.0245,0.0682
ego-facebook,edge,500,all,False,6,False,2,True,0.2146,0.1761,0.2532
ego-facebook,ggsd,500,all,False,6,False,2,True,0.0661,0.0414,0.0909
ego-facebook,grum,500,all,False,6,False,2,True,0.0889,0.0621,0.1157
ego-facebook,edge,500,all,False,6,False,3,True,0.1867,0.1501,0.2232
ego-facebook,ggsd,500,all,False,6,False,3,True,0.055,0.032,0.078
ego-facebook,grum,500,all,False,6,False,3,True,0.0903,0.0632,0.1174
ego-facebook,edge,500,all,False,6,False,4,True,0.2197,0.1815,0.258
ego-facebook,ggsd,500,all,False,6,False,4,True,0.0578,0.034,0.0815
ego-facebook,grum,500,all,False,6,False,4,True,0.0881,0.0617,0.1144
ego-facebook,edge,500,all,False,6,False,5,True,0.177,0.1416,0.2124
ego-facebook,ggsd,500,all,False,6,False,5,True,0.0572,0.0333,0.081
ego-facebook,grum,500,all,False,6,False,5,True,0.127,0.0963,0.1576
ego-facebook,edge,500,all,False,1,True,1,True,0.0076,0.0,0.0172
ego-facebook,ggsd,500,all,False,1,True,1,True,0.0017,0.0,0.0085
ego-facebook,grum,500,all,False,1,True,1,True,0.01,0.0,0.0202
ego-facebook,edge,500,all,False,1,True,2,True,0.0366,0.0188,0.0544
ego-facebook,ggsd,500,all,False,1,True,2,True,0.0013,0.0,0.0084
ego-facebook,grum,500,all,False,1,True,2,True,0.0816,0.0565,0.1067
ego-facebook,edge,500,all,False,1,True,3,True,0.0396,0.0209,0.0584
ego-facebook,ggsd,500,all,False,1,True,3,True,0.0057,0.0,0.0144
ego-facebook,grum,500,all,False,1,True,3,True,0.0788,0.0544,0.1032
ego-facebook,edge,500,all,False,1,True,4,True,0.0509,0.0306,0.0712
ego-facebook,ggsd,500,all,False,1,True,4,False,0.0,0.0,0.0053
ego-facebook,grum,500,all,False,1,True,4,True,0.1404,0.1089,0.1719
ego-facebook,edge,500,all,False,1,True,5,True,0.045,0.025,0.065
ego-facebook,ggsd,500,all,False,1,True,5,False,0.0,0.0,0.0052
ego-facebook,grum,500,all,False,1,True,5,True,0.1072,0.0785,0.1359
ego-facebook,edge,500,all,False,2,True,1,True,0.1024,0.0725,0.1323
ego-facebook,ggsd,500,all,False,2,True,1,True,0.0201,0.0047,0.0355
ego-facebook,grum,500,all,False,2,True,1,False,0.0049,0.0,0.0192
ego-facebook,edge,500,all,False,2,True,2,True,0.1001,0.0704,0.1299
ego-facebook,ggsd,500,all,False,2,True,2,True,0.0448,0.0241,0.0656
ego-facebook,grum,500,all,False,2,True,2,True,0.0866,0.0584,0.1148
ego-facebook,edge,500,all,False,2,True,3,True,0.1027,0.0729,0.1326
ego-facebook,ggsd,500,all,False,2,True,3,True,0.0376,0.0176,0.0576
ego-facebook,grum,500,all,False,2,True,3,True,0.0986,0.0681,0.1291
ego-facebook,edge,500,all,False,2,True,4,True,0.1203,0.0887,0.1519
ego-facebook,ggsd,500,all,False,2,True,4,True,0.0299,0.0114,0.0483
ego-facebook,grum,500,all,False,2,True,4,True,0.1145,0.083,0.146
ego-facebook,edge,500,all,False,2,True,5,True,0.1085,0.078,0.139
ego-facebook,ggsd,500,all,False,2,True,5,True,0.0392,0.0188,0.0597
ego-facebook,grum,500,all,False,2,True,5,True,0.1125,0.0807,0.1443
ego-facebook,edge,500,all,False,3,True,1,True,0.0851,0.0566,0.1135
ego-facebook,ggsd,500,all,False,3,True,1,True,0.0153,0.0,0.0328
ego-facebook,grum,500,all,False,3,True,1,True,0.0216,0.0006,0.0426
ego-facebook,edge,500,all,False,3,True,2,True,0.1016,0.0721,0.1311
ego-facebook,ggsd,500,all,False,3,True,2,True,0.0246,0.0066,0.0426
ego-facebook,grum,500,all,False,3,True,2,True,0.0716,0.0437,0.0995
ego-facebook,edge,500,all,False,3,True,3,True,0.109,0.0782,0.1399
ego-facebook,ggsd,500,all,False,3,True,3,True,0.034,0.014,0.0539
ego-facebook,grum,500,all,False,3,True,3,True,0.1066,0.0744,0.1388
ego-facebook,edge,500,all,False,3,True,4,True,0.1117,0.0812,0.1422
ego-facebook,ggsd,500,all,False,3,True,4,False,0.0099,0.0,0.025
ego-facebook,grum,500,all,False,3,True,4,True,0.12,0.0865,0.1534
ego-facebook,edge,500,all,False,3,True,5,True,0.0827,0.0555,0.1099
ego-facebook,ggsd,500,all,False,3,True,5,True,0.0297,0.0096,0.0498
ego-facebook,grum,500,all,False,3,True,5,True,0.1185,0.0862,0.1509
ego-facebook,edge,500,all,False,4,True,1,True,0.1246,0.0923,0.157
ego-facebook,ggsd,500,all,False,4,True,1,True,0.0302,0.0088,0.0517
ego-facebook,grum,500,all,False,4,True,1,True,0.0353,0.0108,0.0599
ego-facebook,edge,500,all,False,4,True,2,True,0.0981,0.0686,0.1277
ego-facebook,ggsd,500,all,False,4,True,2,False,0.0026,0.0,0.0176
ego-facebook,grum,500,all,False,4,True,2,True,0.0706,0.042,0.0992
ego-facebook,edge,500,all,False,4,True,3,True,0.1214,0.0886,0.1543
ego-facebook,ggsd,500,all,False,4,True,3,True,0.0263,0.0071,0.0456
ego-facebook,grum,500,all,False,4,True,3,True,0.1177,0.0857,0.1497
ego-facebook,edge,500,all,False,4,True,4,True,0.1298,0.0968,0.1628
ego-facebook,ggsd,500,all,False,4,True,4,False,0.0134,0.0,0.0313
ego-facebook,grum,500,all,False,4,True,4,True,0.1307,0.0974,0.164
ego-facebook,edge,500,all,False,4,True,5,True,0.1307,0.0974,0.164
ego-facebook,ggsd,500,all,False,4,True,5,True,0.0251,0.0049,0.0454
ego-facebook,grum,500,all,False,4,True,5,True,0.1333,0.0995,0.1672
ego-facebook,edge,500,all,False,5,True,1,True,0.1006,0.0699,0.1313
ego-facebook,ggsd,500,all,False,5,True,1,False,0.0064,0.0,0.0251
ego-facebook,grum,500,all,False,5,True,1,True,0.0416,0.0169,0.0664
ego-facebook,edge,500,all,False,5,True,2,True,0.135,0.1023,0.1677
ego-facebook,ggsd,500,all,False,5,True,2,True,0.0241,0.0044,0.0438
ego-facebook,grum,500,all,False,5,True,2,True,0.0997,0.0689,0.1305
ego-facebook,edge,500,all,False,5,True,3,True,0.0957,0.0658,0.1256
ego-facebook,ggsd,500,all,False,5,True,3,True,0.0354,0.0143,0.0566
ego-facebook,grum,500,all,False,5,True,3,True,0.1141,0.0812,0.1471
ego-facebook,edge,500,all,False,5,True,4,True,0.12,0.0889,0.1512
ego-facebook,ggsd,500,all,False,5,True,4,True,0.0251,0.0049,0.0454
ego-facebook,grum,500,all,False,5,True,4,True,0.1414,0.107,0.1759
ego-facebook,edge,500,all,False,5,True,5,True,0.1007,0.0705,0.1308
ego-facebook,ggsd,500,all,False,5,True,5,True,0.0291,0.006,0.0522
ego-facebook,grum,500,all,False,5,True,5,True,0.1563,0.1205,0.1921
ego-facebook,edge,500,all,False,6,True,1,True,0.1336,0.1002,0.1669
ego-facebook,ggsd,500,all,False,6,True,1,True,0.0195,0.0,0.0394
ego-facebook,grum,500,all,False,6,True,1,True,0.0523,0.0257,0.0788
ego-facebook,edge,500,all,False,6,True,2,True,0.1376,0.104,0.1713
ego-facebook,ggsd,500,all,False,6,True,2,True,0.0132,0.0,0.0329
ego-facebook,grum,500,all,False,6,True,2,True,0.1125,0.0807,0.1443
ego-facebook,edge,500,all,False,6,True,3,True,0.122,0.0897,0.1543
ego-facebook,ggsd,500,all,False,6,True,3,True,0.0087,0.0,0.026
ego-facebook,grum,500,all,False,6,True,3,True,0.115,0.0827,0.1474
ego-facebook,edge,500,all,False,6,True,4,True,0.1629,0.1271,0.1986
ego-facebook,ggsd,500,all,False,6,True,4,True,0.029,0.0066,0.0515
ego-facebook,grum,500,all,False,6,True,4,True,0.1359,0.1024,0.1694
ego-facebook,edge,500,all,False,6,True,5,True,0.1275,0.0946,0.1604
ego-facebook,ggsd,500,all,False,6,True,5,True,0.0185,0.0,0.0386
ego-facebook,grum,500,all,False,6,True,5,True,0.1353,0.1018,0.1689
ego-facebook,edge,500,all,False,7,True,1,True,0.1101,0.0785,0.1418
ego-facebook,ggsd,500,all,False,7,True,1,True,0.0275,0.0069,0.048
ego-facebook,grum,500,all,False,7,True,1,True,0.0743,0.0463,0.1023
ego-facebook,edge,500,all,False,7,True,2,True,0.1246,0.0923,0.157
ego-facebook,ggsd,500,all,False,7,True,2,True,0.0138,0.0,0.0334
ego-facebook,grum,500,all,False,7,True,2,True,0.1122,0.0808,0.1436
ego-facebook,edge,500,all,False,7,True,3,True,0.1243,0.0924,0.1563
ego-facebook,ggsd,500,all,False,7,True,3,True,0.0187,0.0,0.0403
ego-facebook,grum,500,all,False,7,True,3,True,0.1371,0.1033,0.1708
ego-facebook,edge,500,all,False,7,True,4,True,0.1448,0.1113,0.1784
ego-facebook,ggsd,500,all,False,7,True,4,True,0.0235,0.0029,0.0441
ego-facebook,grum,500,all,False,7,True,4,True,0.1122,0.0808,0.1436
ego-facebook,edge,500,all,False,7,True,5,True,0.1272,0.0943,0.1601
ego-facebook,ggsd,500,all,False,7,True,5,True,0.0226,0.0017,0.0434
ego-facebook,grum,500,all,False,7,True,5,True,0.1573,0.1221,0.1926
ego-facebook,edge,500,all,False,8,True,1,True,0.1151,0.0837,0.1465
ego-facebook,ggsd,500,all,False,8,True,1,True,0.02,0.0,0.0413
ego-facebook,grum,500,all,False,8,True,1,True,0.0538,0.0276,0.0801
ego-facebook,edge,500,all,False,8,True,2,True,0.1333,0.1003,0.1662
ego-facebook,ggsd,500,all,False,8,True,2,True,0.0243,0.003,0.0455
ego-facebook,grum,500,all,False,8,True,2,True,0.1021,0.0716,0.1325
ego-facebook,edge,500,all,False,8,True,3,True,0.1362,0.1023,0.1701
ego-facebook,ggsd,500,all,False,8,True,3,True,0.0077,0.0,0.0252
ego-facebook,grum,500,all,False,8,True,3,True,0.1136,0.082,0.1453
ego-facebook,edge,500,all,False,8,True,4,True,0.1119,0.0805,0.1433
ego-facebook,ggsd,500,all,False,8,True,4,True,0.0181,0.0,0.0375
ego-facebook,grum,500,all,False,8,True,4,True,0.118,0.086,0.1499
ego-facebook,edge,500,all,False,8,True,5,True,0.1052,0.0743,0.1362
ego-facebook,ggsd,500,all,False,8,True,5,True,0.0121,0.0,0.0312
ego-facebook,grum,500,all,False,8,True,5,True,0.1255,0.0923,0.1586
ego-facebook,edge,500,all,False,9,True,1,True,0.1272,0.0952,0.1592
ego-facebook,ggsd,500,all,False,9,True,1,True,0.0293,0.0076,0.0509
ego-facebook,grum,500,all,False,9,True,1,True,0.1235,0.0905,0.1565
ego-facebook,edge,500,all,False,9,True,2,True,0.1321,0.0995,0.1648
ego-facebook,ggsd,500,all,False,9,True,2,True,0.0156,0.0,0.0363
ego-facebook,grum,500,all,False,9,True,2,True,0.1261,0.093,0.1591
ego-facebook,edge,500,all,False,9,True,3,True,0.1096,0.0783,0.1409
ego-facebook,ggsd,500,all,False,9,True,3,True,0.022,0.0003,0.0437
ego-facebook,grum,500,all,False,9,True,3,True,0.1082,0.0772,0.1392
ego-facebook,edge,500,all,False,9,True,4,True,0.1434,0.1097,0.1771
ego-facebook,ggsd,500,all,False,9,True,4,True,0.0223,0.0007,0.0439
ego-facebook,grum,500,all,False,9,True,4,True,0.096,0.0662,0.1259
ego-facebook,edge,500,all,False,9,True,5,True,0.0862,0.0574,0.115
ego-facebook,ggsd,500,all,False,9,True,5,True,0.0277,0.0057,0.0497
ego-facebook,grum,500,all,False,9,True,5,True,0.1533,0.1183,0.1882
ego-facebook,edge,500,all,False,10,True,1,True,0.1238,0.0913,0.1563
ego-facebook,ggsd,500,all,False,10,True,1,True,0.0179,0.0,0.0381
ego-facebook,grum,500,all,False,10,True,1,True,0.0774,0.0488,0.106
ego-facebook,edge,500,all,False,10,True,2,True,0.1102,0.0795,0.1409
ego-facebook,ggsd,500,all,False,10,True,2,True,0.0165,0.0,0.0363
ego-facebook,grum,500,all,False,10,True,2,True,0.0906,0.0614,0.1197
ego-facebook,edge,500,all,False,10,True,3,True,0.1143,0.0832,0.1453
ego-facebook,ggsd,500,all,False,10,True,3,True,0.0332,0.0095,0.0569
ego-facebook,grum,500,all,False,10,True,3,True,0.12,0.0884,0.1517
ego-facebook,edge,500,all,False,10,True,4,True,0.1272,0.0952,0.1592
ego-facebook,ggsd,500,all,False,10,True,4,True,0.0215,0.0012,0.0418
ego-facebook,grum,500,all,False,10,True,4,True,0.1385,0.1045,0.1725
ego-facebook,edge,500,all,False,10,True,5,True,0.1385,0.1054,0.1716
ego-facebook,ggsd,500,all,False,10,True,5,True,0.0409,0.0167,0.0651
ego-facebook,grum,500,all,False,10,True,5,True,0.1448,0.1109,0.1788
ego-facebook,edge,500,all,False,11,True,1,True,0.1238,0.0913,0.1563
ego-facebook,ggsd,500,all,False,11,True,1,True,0.0345,0.0111,0.0579
ego-facebook,grum,500,all,False,11,True,1,True,0.1154,0.0835,0.1472
ego-facebook,edge,500,all,False,11,True,2,True,0.1156,0.0834,0.1479
ego-facebook,ggsd,500,all,False,11,True,2,True,0.0377,0.0148,0.0605
ego-facebook,grum,500,all,False,11,True,2,True,0.1434,0.1093,0.1776
ego-facebook,edge,500,all,False,11,True,3,True,0.1408,0.1071,0.1745
ego-facebook,ggsd,500,all,False,11,True,3,True,0.0203,0.0,0.0416
ego-facebook,grum,500,all,False,11,True,3,True,0.1042,0.0746,0.1339
ego-facebook,edge,500,all,False,11,True,4,True,0.133,0.1,0.166
ego-facebook,ggsd,500,all,False,11,True,4,True,0.0155,0.0,0.0355
ego-facebook,grum,500,all,False,11,True,4,True,0.1635,0.1287,0.1983
ego-facebook,edge,500,all,False,11,True,5,True,0.1453,0.1123,0.1784
ego-facebook,ggsd,500,all,False,11,True,5,True,0.0222,0.002,0.0423
ego-facebook,grum,500,all,False,11,True,5,True,0.1016,0.0715,0.1316
ego-facebook,edge,500,all,False,12,True,1,True,0.1281,0.0962,0.16
ego-facebook,ggsd,500,all,False,12,True,1,True,0.025,0.0032,0.0468
ego-facebook,grum,500,all,False,12,True,1,True,0.0938,0.0646,0.123
ego-facebook,edge,500,all,False,12,True,2,True,0.1177,0.0867,0.1488
ego-facebook,ggsd,500,all,False,12,True,2,True,0.029,0.0066,0.0515
ego-facebook,grum,500,all,False,12,True,2,True,0.0903,0.061,0.1195
ego-facebook,edge,500,all,False,12,True,3,True,0.1368,0.1034,0.1701
ego-facebook,ggsd,500,all,False,12,True,3,True,0.0322,0.0084,0.0561
ego-facebook,grum,500,all,False,12,True,3,True,0.1047,0.0742,0.1353
ego-facebook,edge,500,all,False,12,True,4,True,0.1341,0.1017,0.1665
ego-facebook,ggsd,500,all,False,12,True,4,True,0.026,0.0044,0.0476
ego-facebook,grum,500,all,False,12,True,4,True,0.1108,0.0802,0.1414
