dataset,model,n_attacks,struct_attrs,embed,aux_cols,secret,gt_baseline,risk_value,risk_ci_lwr,risk_ci_upr
ego-twitter,ggsd,-1,all,False,all,attr_11,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_11,False,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_12,True,0.5053,0.0567,0.9538
ego-twitter,ggsd,-1,all,False,all,attr_12,False,0.1297,0.0,0.9495
ego-twitter,grum,-1,all,False,all,attr_12,True,0.2272,0.0,0.9375
ego-twitter,edge,-1,all,False,all,attr_13,True,0.3389,0.0,0.97
ego-twitter,ggsd,-1,all,False,all,attr_13,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_13,True,0.6327,0.2142,1.0
ego-twitter,edge,-1,all,False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,ggsd,-1,all,False,all,attr_14,False,0.0,0.0,0.0
ego-twitter,grum,-1,all,False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,edge,-1,all,False,all,attr_15,True,0.6104,0.3549,0.8659
ego-twitter,ggsd,-1,all,False,all,attr_15,False,0.0039,0.0,0.8663
ego-twitter,grum,-1,all,False,all,attr_15,True,0.2352,0.0,0.8295
ego-twitter,edge,-1,all,False,all,attr_16,True,0.4055,0.0,0.962
ego-twitter,ggsd,-1,all,False,all,attr_16,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_16,True,0.1722,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_17,True,0.6327,0.2142,1.0
ego-twitter,ggsd,-1,all,False,all,attr_17,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_17,True,0.258,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_18,True,0.6977,0.3955,1.0
ego-twitter,ggsd,-1,all,False,all,attr_18,False,0.0,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_18,False,0.0039,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_19,False,0.0,0.0,1.0
ego-twitter,ggsd,-1,all,False,all,attr_19,False,0.0039,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_19,True,0.0,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_20,False,0.0,0.0,0.838
ego-twitter,ggsd,-1,all,False,all,attr_20,False,0.3812,0.0,1.0
ego-twitter,grum,-1,all,False,all,attr_20,True,0.5069,0.0,1.0
ego-twitter,edge,-1,all,False,all,attr_21,True,0.0,0.0,0.5166
ego-twitter,ggsd,-1,all,False,all,attr_21,False,0.0,0.0,0.2844
ego-twitter,grum,-1,all,False,all,attr_21,True,0.1072,0.0,0.5488
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_0,True,0.5764,0.2017,0.951
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_0,False,0.4332,0.0,0.8947
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_1,True,0.0,0.0,0.4981
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_1,False,0.0,0.0,0.5469
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_1,True,0.0039,0.0,0.6569
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_2,False,0.0,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_3,True,0.3963,0.1743,0.6183
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_3,False,0.0,0.0,0.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_3,True,0.14,0.0,0.4802
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_4,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_4,False,0.0,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_4,True,0.0,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_5,True,0.5622,0.1009,1.0
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_5,False,0.4357,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_5,False,0.4357,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_6,False,0.8261,0.6878,0.9645
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_6,False,0.8296,0.6695,0.9898
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_6,True,0.8731,0.7443,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_7,False,0.0,0.0,0.8962
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_7,False,0.0,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_7,False,0.0,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_8,False,0.3389,0.0,0.97
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_9,False,0.0,0.0,1.0
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_9,False,0.0,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_10,True,0.2063,0.0,1.0
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_10,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_10,True,0.5086,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_11,True,0.0039,0.0,0.7019
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_11,False,0.0,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_11,False,0.0,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_12,True,0.3688,0.0,0.9264
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_12,False,0.1297,0.0,0.9495
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_12,True,0.1156,0.0,0.9028
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_13,True,0.2554,0.0,0.9827
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_13,False,0.0,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_13,True,0.3812,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_14,False,0.0,0.0,0.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_15,False,0.3882,0.0291,0.7473
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_15,False,0.0039,0.0,0.8663
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_15,True,0.0039,0.0,0.7888
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_16,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_16,False,0.0,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_16,True,0.0039,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_17,True,0.6739,0.3084,1.0
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_17,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_17,True,0.258,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_18,True,0.5059,0.0213,0.9906
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_18,False,0.0,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_18,True,0.2063,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_19,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_19,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_19,False,0.0,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_20,False,0.3389,0.0,0.97
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_20,False,0.3812,0.0,1.0
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_20,True,0.5069,0.0,1.0
ego-twitter,edge,-1,['avg_neigh_deg'],False,all,attr_21,True,0.0,0.0,0.4093
ego-twitter,ggsd,-1,['avg_neigh_deg'],False,all,attr_21,False,0.0,0.0,0.2844
ego-twitter,grum,-1,['avg_neigh_deg'],False,all,attr_21,True,0.0361,0.0,0.4859
ego-twitter,edge,-1,['clus_coef'],False,all,attr_0,True,0.6047,0.2589,0.9506
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,grum,-1,['clus_coef'],False,all,attr_0,True,0.7195,0.4416,0.9974
ego-twitter,edge,-1,['clus_coef'],False,all,attr_1,True,0.0,0.0,0.5443
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_1,False,0.0,0.0,0.5469
ego-twitter,grum,-1,['clus_coef'],False,all,attr_1,True,0.0,0.0,0.6699
ego-twitter,edge,-1,['clus_coef'],False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_2,False,0.0,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_3,True,0.1664,0.0,0.5038
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_3,False,0.0,0.0,0.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_3,True,0.1627,0.0,0.4966
ego-twitter,edge,-1,['clus_coef'],False,all,attr_4,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_4,False,0.0,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_4,True,0.1722,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_5,False,0.2554,0.0,0.9827
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_5,False,0.4357,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_5,False,0.2554,0.0,0.9827
ego-twitter,edge,-1,['clus_coef'],False,all,attr_6,True,0.8833,0.7656,1.0
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_6,False,0.8296,0.6695,0.9898
ego-twitter,grum,-1,['clus_coef'],False,all,attr_6,True,0.8731,0.7443,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_7,True,0.5622,0.1009,1.0
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_7,False,0.0,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_7,True,0.2063,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_8,True,0.5622,0.1009,1.0
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_9,False,0.1043,0.0,0.8615
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_10,False,0.0,0.0,1.0
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_10,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_10,True,0.5086,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_11,False,0.0,0.0,0.6477
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_11,False,0.0,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_11,True,0.0039,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_12,False,0.3382,0.0,0.893
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_12,False,0.1297,0.0,0.9495
ego-twitter,grum,-1,['clus_coef'],False,all,attr_12,True,0.4506,0.0,0.9993
ego-twitter,edge,-1,['clus_coef'],False,all,attr_13,False,0.1043,0.0,0.8615
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_13,False,0.0,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_13,True,0.5069,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_14,False,0.0,0.0,0.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_15,True,0.5689,0.2679,0.8699
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_15,False,0.0039,0.0,0.8663
ego-twitter,grum,-1,['clus_coef'],False,all,attr_15,True,0.3123,0.0,0.862
ego-twitter,edge,-1,['clus_coef'],False,all,attr_16,True,0.1297,0.0,0.9495
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_16,False,0.0,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_16,False,0.0,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_17,False,0.2554,0.0,0.9827
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_17,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_17,True,0.258,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_18,False,0.0039,0.0,0.8663
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_18,False,0.0,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_18,True,0.2063,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_19,False,0.0,0.0,1.0
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_19,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_19,False,0.0039,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_20,True,0.5512,0.1177,0.9847
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_20,False,0.3812,0.0,1.0
ego-twitter,grum,-1,['clus_coef'],False,all,attr_20,True,0.5069,0.0,1.0
ego-twitter,edge,-1,['clus_coef'],False,all,attr_21,True,0.1402,0.0,0.638
ego-twitter,ggsd,-1,['clus_coef'],False,all,attr_21,False,0.0,0.0,0.2844
ego-twitter,grum,-1,['clus_coef'],False,all,attr_21,True,0.0,0.0,0.4567
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_0,True,0.8281,0.6491,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_1,True,0.3539,0.0,0.7801
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_1,False,0.0,0.0,0.5469
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_1,True,0.0,0.0,0.7207
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_2,True,0.258,0.0,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_2,False,0.0,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_3,True,0.6815,0.5194,0.8436
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_3,False,0.0,0.0,0.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_3,True,0.0,0.0,0.2449
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_4,True,0.2063,0.0,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_4,False,0.0,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_4,True,0.0,0.0,0.9619
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_5,True,0.5796,0.091,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_5,False,0.4357,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_5,True,0.5796,0.091,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_6,True,0.8731,0.7443,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_6,False,0.8296,0.6695,0.9898
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_6,True,0.8731,0.7443,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_7,True,0.5622,0.1009,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_7,False,0.0,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_7,True,0.4357,0.0,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_8,True,0.5796,0.091,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_9,True,0.5888,0.197,0.9807
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_10,True,0.6769,0.2763,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_10,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_10,True,0.6769,0.2763,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_11,True,0.5512,0.1177,0.9847
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_11,False,0.0,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_11,False,0.0039,0.0,0.914
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_12,True,0.5059,0.0213,0.9906
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_12,False,0.1297,0.0,0.9495
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_12,True,0.2047,0.0,0.8967
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_13,True,0.5069,0.0,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_13,False,0.0,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_13,True,0.6327,0.2142,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_14,True,0.0039,0.0,0.4413
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_14,False,0.0,0.0,0.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_15,True,0.5764,0.2017,0.951
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_15,False,0.0039,0.0,0.8663
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_15,True,0.1863,0.0,0.8599
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_16,True,0.0039,0.0,0.9697
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_16,False,0.0,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_16,True,0.0039,0.0,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_17,True,0.4088,0.0,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_17,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_17,True,0.258,0.0,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_18,True,0.804,0.6173,0.9906
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_18,False,0.0,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_18,True,0.2063,0.0,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_19,True,0.2063,0.0,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_19,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_19,False,0.0,0.0,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_20,True,0.6327,0.2142,1.0
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_20,False,0.3812,0.0,1.0
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_20,True,0.3812,0.0,1.0
ego-twitter,edge,-1,['deg_centrality'],False,all,attr_21,True,0.2042,0.0,0.7751
ego-twitter,ggsd,-1,['deg_centrality'],False,all,attr_21,False,0.0,0.0,0.2844
ego-twitter,grum,-1,['deg_centrality'],False,all,attr_21,True,0.0728,0.0,0.5265
ego-twitter,edge,-1,['square_clustering'],False,all,attr_0,True,0.538,0.1516,0.9243
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,grum,-1,['square_clustering'],False,all,attr_0,False,0.6047,0.2589,0.9506
ego-twitter,edge,-1,['square_clustering'],False,all,attr_1,True,0.0872,0.0,0.5838
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_1,False,0.0,0.0,0.5469
ego-twitter,grum,-1,['square_clustering'],False,all,attr_1,True,0.1916,0.0,0.7511
ego-twitter,edge,-1,['square_clustering'],False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_2,False,0.0,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_2,True,0.0,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_3,True,0.1319,0.0,0.499
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_3,False,0.0,0.0,0.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_3,True,0.1436,0.0,0.458
ego-twitter,edge,-1,['square_clustering'],False,all,attr_4,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_4,False,0.0,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_4,True,0.0,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_5,False,0.2272,0.0,0.9375
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_5,False,0.4357,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_5,False,0.5059,0.0213,0.9906
ego-twitter,edge,-1,['square_clustering'],False,all,attr_6,False,0.8093,0.6563,0.9623
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_6,False,0.8296,0.6695,0.9898
ego-twitter,grum,-1,['square_clustering'],False,all,attr_6,True,0.8731,0.7443,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_7,False,0.0,0.0,1.0
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_7,False,0.0,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_7,True,0.0039,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_8,True,0.6739,0.3084,1.0
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_8,False,0.0039,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_9,False,0.0039,0.0,0.9697
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_9,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_9,False,0.0,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_10,False,0.0,0.0,1.0
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_10,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_10,False,0.1722,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_11,True,0.4486,0.047,0.8502
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_11,False,0.0,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_11,True,0.0,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_12,True,0.0,0.0,0.8287
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_12,False,0.1297,0.0,0.9495
ego-twitter,grum,-1,['square_clustering'],False,all,attr_12,True,0.0039,0.0,0.8663
ego-twitter,edge,-1,['square_clustering'],False,all,attr_13,False,0.0039,0.0,0.8663
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_13,False,0.0,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_13,False,0.0,0.0,0.8767
ego-twitter,edge,-1,['square_clustering'],False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_14,False,0.0,0.0,0.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_14,True,0.0,0.0,0.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_15,False,0.2896,0.0,0.7343
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_15,False,0.0039,0.0,0.8663
ego-twitter,grum,-1,['square_clustering'],False,all,attr_15,True,0.081,0.0,0.7623
ego-twitter,edge,-1,['square_clustering'],False,all,attr_16,True,0.0,0.0,1.0
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_16,False,0.0,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_16,True,0.0039,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_17,False,0.0039,0.0,1.0
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_17,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_17,True,0.258,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_18,True,0.1479,0.0,1.0
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_18,False,0.0,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_18,True,0.2063,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_19,False,0.0,0.0,1.0
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_19,False,0.0039,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_19,True,0.0039,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_20,False,0.3389,0.0,0.97
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_20,False,0.3812,0.0,1.0
ego-twitter,grum,-1,['square_clustering'],False,all,attr_20,True,0.3812,0.0,1.0
ego-twitter,edge,-1,['square_clustering'],False,all,attr_21,True,0.0,0.0,0.5586
ego-twitter,ggsd,-1,['square_clustering'],False,all,attr_21,False,0.0,0.0,0.2844
ego-twitter,grum,-1,['square_clustering'],False,all,attr_21,True,0.0384,0.0,0.5041
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_0,True,0.5048,0.0859,0.9237
ego-twitter,ggsd,-1,['eigenvec_centrality'],False,all,attr_0,False,0.6207,0.2634,0.9779
ego-twitter,grum,-1,['eigenvec_centrality'],False,all,attr_0,False,0.5436,0.1351,0.952
ego-twitter,edge,-1,['eigenvec_centrality'],False,all,attr_1,False,0.0947,0.0,0.5101
